"diameter","albedo","spkid","full_name","pha","H","e","a","q","i","n","per","per_y","moid","class"
,,3883115,"       (2019 UQ8)",N,25.64,0.2838,1.169,0.837,8.69,0.7802,461,1.26,0.0127,APO
,,3884008,"       (2019 UR8)",N,22.80,0.3741,2.047,1.281,2.50,0.3366,1.07e+03,2.93,0.274,AMO
,,3884012,"       (2019 UT8)",N,27.20,0.5256,0.9184,0.436,3.77,1.12,321,0.88,0.00563,ATE
,,3884010,"       (2019 UU8)",N,24.40,0.5650,2.544,1.107,1.77,0.2429,1.48e+03,4.06,0.106,AMO
,,3884011,"       (2019 UV8)",N,23.41,0.4812,2.388,1.239,8.27,0.267,1.35e+03,3.69,0.248,AMO
,,3884013,"       (2019 UW8)",N,25.30,0.6101,1.467,0.572,29.41,0.5548,649,1.78,0.00439,APO
,,3884014,"       (2019 UX8)",N,25.07,0.1770,1.297,1.067,14.54,0.6675,539,1.48,0.107,AMO
,,3884015,"       (2019 UY8)",N,24.96,0.4141,0.869,0.509,7.42,1.217,296,0.81,0.0296,ATE
,,3884016,"       (2019 UC9)",N,23.78,0.3146,1.5,1.028,5.91,0.5367,671,1.84,0.0477,AMO
,,3884017,"       (2019 UF9)",N,28.10,0.3728,1.255,0.787,2.55,0.7012,513,1.41,0.002,APO
,,3884020,"       (2019 UG9)",N,24.64,0.5471,2.411,1.092,1.23,0.2633,1.37e+03,3.74,0.106,AMO
,,3884019,"       (2019 UH9)",N,25.15,0.6856,1.559,0.490,1.69,0.5062,711,1.95,0.00119,APO
,,3884022,"       (2019 UJ9)",N,24.70,0.2126,1.242,0.978,11.89,0.7118,506,1.38,0.0426,APO
,,3884021,"       (2019 UK9)",N,22.76,0.5292,1.559,0.734,4.56,0.5063,711,1.95,0.0707,APO
,,3884018,"       (2019 UL9)",N,25.50,0.3240,1.646,1.113,5.53,0.4666,771,2.11,0.12,AMO
,,3884023,"       (2019 UM9)",N,27.30,0.1551,0.9861,0.833,12.36,1.007,358,0.979,0.00651,ATE
,,3884024,"       (2019 UN9)",N,24.45,0.3570,1.741,1.119,9.17,0.4291,839,2.3,0.17,AMO
,,3884025,"       (2019 UO9)",N,19.78,0.5805,1.913,0.802,5.49,0.3726,966,2.65,0.05,APO
,,3884028,"       (2019 UP9)",N,23.90,0.6399,3.188,1.148,4.19,0.1731,2.08e+03,5.69,0.165,AMO
,,3884027,"       (2019 UT9)",N,18.55,0.6401,2.298,0.827,25.66,0.2829,1.27e+03,3.48,0.118,APO
,,3884030,"       (2019 UU9)",N,24.04,0.1839,1.22,0.996,23.21,0.7312,492,1.35,0.108,APO
,,3884029,"       (2019 UV9)",N,25.70,0.4238,1.758,1.013,19.41,0.4229,851,2.33,0.0694,APO
,,3884099,"       (2019 UX9)",N,22.43,0.6665,2.693,0.898,10.06,0.223,1.61e+03,4.42,0.0513,APO
,,3884100,"       (2019 UY9)",N,20.43,0.7515,2.491,0.619,34.68,0.2507,1.44e+03,3.93,0.203,APO
,,3884101,"       (2019 UC10)",N,22.40,0.5449,2.804,1.276,5.48,0.2099,1.72e+03,4.7,0.304,AMO
,,3884102,"       (2019 UD10)",N,28.20,0.5766,2.279,0.965,11.62,0.2865,1.26e+03,3.44,0.00108,APO
,,3884104,"       (2019 UJ10)",N,19.73,0.6012,3.197,1.275,12.57,0.1724,2.09e+03,5.72,0.292,AMO
,,3884105,"       (2019 UL10)",N,24.80,0.5478,2.486,1.124,2.52,0.2515,1.43e+03,3.92,0.138,AMO
,,3884106,"       (2019 UM10)",N,25.80,0.1008,1.156,1.039,14.10,0.7931,454,1.24,0.0812,AMO
,,3884107,"       (2019 UN10)",N,24.90,0.5494,2.433,1.096,11.13,0.2597,1.39e+03,3.8,0.105,AMO
,,3884108,"       (2019 UO10)",N,21.80,0.2929,1.725,1.220,29.96,0.4348,828,2.27,0.426,AMO
,,3884238,"       (2019 US10)",Y,20.68,0.3855,1.453,0.893,26.94,0.563,639,1.75,0.0215,APO
,,3884239,"       (2019 UY10)",N,22.01,0.1406,1.235,1.061,12.07,0.7184,501,1.37,0.0805,AMO
,,3884240,"       (2019 UZ10)",N,23.90,0.6169,2.285,0.876,6.02,0.2853,1.26e+03,3.45,0.0346,APO
,,3884241,"       (2019 UA11)",N,20.53,0.4376,2.19,1.232,6.24,0.304,1.18e+03,3.24,0.242,AMO
,,3884242,"       (2019 UB11)",N,20.64,0.6228,2.83,1.067,5.16,0.207,1.74e+03,4.76,0.0873,AMO
,,3884243,"       (2019 UC11)",N,24.75,0.5634,1.257,0.549,3.63,0.6993,515,1.41,0.0137,APO
,,3888721,"       (2019 UF11)",N,24.33,0.1391,1.208,1.040,12.47,0.7426,485,1.33,0.0514,AMO
,,3888722,"       (2019 UG11)",N,26.80,0.3926,1.387,0.843,5.30,0.6031,597,1.63,0.00103,APO
,,3888729,"       (2019 UO11)",N,20.38,0.3137,1.84,1.263,47.80,0.395,911,2.5,0.443,AMO
,,3888733,"       (2019 UR11)",N,20.96,0.4695,1.249,0.663,12.68,0.706,510,1.4,0.159,APO
,,3888744,"       (2019 UV11)",N,23.30,0.1896,1.386,1.123,11.85,0.6039,596,1.63,0.139,AMO
,,3888745,"       (2019 UE12)",N,26.30,0.5533,2.316,1.034,1.43,0.2797,1.29e+03,3.52,0.0384,AMO
,,3888747,"       (2019 UF12)",N,24.71,0.5677,2.495,1.078,5.77,0.2501,1.44e+03,3.94,0.0932,AMO
,,3888748,"       (2019 UG12)",N,26.40,0.5740,2.073,0.883,7.29,0.3303,1.09e+03,2.98,0.00671,APO
,,3888753,"       (2019 UJ12)",N,22.48,0.9434,2.422,0.137,27.49,0.2614,1.38e+03,3.77,0.0114,APO
,,3888752,"       (2019 UK12)",N,25.80,0.1254,0.9218,0.806,5.53,1.114,323,0.885,0.0414,ATE
,,3888750,"       (2019 UL12)",N,25.90,0.4916,1.869,0.950,1.75,0.3857,933,2.56,0.00854,APO
,,3888751,"       (2019 UM12)",N,24.65,0.6119,2.192,0.851,7.62,0.3036,1.19e+03,3.25,0.00348,APO
,,3888754,"       (2019 UN12)",Y,21.86,0.8462,2.256,0.347,5.19,0.2908,1.24e+03,3.39,0.0111,APO
,,3888755,"       (2019 UQ12)",N,23.80,0.5877,2.491,1.027,6.73,0.2507,1.44e+03,3.93,0.0727,AMO
,,3888756,"       (2019 UR12)",N,24.14,0.2411,1.326,1.006,10.10,0.6454,558,1.53,0.0209,APO
,,3888757,"       (2019 US12)",N,20.03,0.4944,1.722,0.870,11.24,0.4363,825,2.26,0.101,APO
,,3888758,"       (2019 UT12)",N,22.30,0.3554,1.35,0.870,8.53,0.6285,573,1.57,0.11,APO
,,3892008,"       (2019 UX12)",N,28.70,0.2675,1.015,0.743,8.61,0.9638,374,1.02,0.00232,APO
,,3892009,"       (2019 UD13)",N,23.50,0.1832,1.258,1.027,43.86,0.6987,515,1.41,0.0392,AMO
,,3892010,"       (2019 UE13)",N,25.75,0.3607,0.8043,0.514,7.45,1.366,263,0.721,0.0178,ATE
,,3892160,"       (2019 UJ13)",N,19.81,0.5948,3.178,1.288,4.52,0.174,2.07e+03,5.66,0.305,AMO
,,3892162,"       (2019 UK13)",N,24.71,0.1637,1.265,1.058,3.91,0.693,519,1.42,0.0778,AMO
,,3892161,"       (2019 UL13)",N,21.10,0.1896,1.118,0.906,21.54,0.8336,432,1.18,0.0758,APO
,,3892163,"       (2019 UM13)",N,26.73,0.2983,1.37,0.961,2.42,0.6149,585,1.6,0.00756,APO
,,3892165,"       (2019 UN13)",N,32.00,0.4216,1.45,0.839,1.50,0.5646,638,1.75,0.000116,APO
,,3892164,"       (2019 UO13)",N,23.82,0.5564,2.157,0.957,1.79,0.311,1.16e+03,3.17,0.0062,APO
,,3892166,"       (2019 UP13)",N,23.45,0.5119,0.9341,0.456,15.81,1.092,330,0.903,0.0159,ATE
,,3892187,"       (2019 UU13)",N,19.21,0.8674,2.551,0.338,57.57,0.2419,1.49e+03,4.07,0.671,APO
,,3892194,"       (2019 UV13)",N,20.77,0.5893,1.779,0.731,7.93,0.4154,867,2.37,0.0542,APO
,,3892192,"       (2019 UW13)",N,25.80,0.3013,1.202,0.840,17.29,0.748,481,1.32,0.0227,APO
,,3892191,"       (2019 UX13)",Y,21.41,0.3272,1.519,1.022,12.49,0.5263,684,1.87,0.0394,AMO
,,3892185,"       (2019 UY13)",N,23.46,0.5379,1.654,0.764,32.91,0.4633,777,2.13,0.0689,APO
,,3892186,"       (2019 UZ13)",N,21.24,0.5788,2.384,1.004,13.13,0.2678,1.34e+03,3.68,0.0545,APO
,,3892195,"       (2019 UA14)",N,18.80,0.6607,3.754,1.274,72.04,0.1355,2.66e+03,7.27,0.664,AMO
,,3892188,"       (2019 UB14)",N,26.00,0.6345,2.136,0.781,3.35,0.3156,1.14e+03,3.12,0.00619,APO
,,3892189,"       (2019 UC14)",N,23.33,0.6710,2.106,0.693,1.93,0.3224,1.12e+03,3.06,0.00061,APO
,,3892190,"       (2019 UD14)",N,20.67,0.6204,1.654,0.628,6.65,0.4633,777,2.13,0.113,APO
,,3892197,"       (2019 UF14)",N,21.80,0.3371,1.267,0.840,26.15,0.6911,521,1.43,0.11,APO
,,3892267,"       (2019 UH14)",N,23.59,0.2362,1.164,0.889,14.50,0.785,459,1.26,0.0197,APO
,,3892278,"       (2019 UN14)",N,20.80,0.3185,1.752,1.194,32.54,0.425,847,2.32,0.304,AMO
,,3892312,"       (2019 UP14)",N,19.41,0.6162,1.958,0.751,10.58,0.3598,1e+03,2.74,0.117,APO
,,3892311,"       (2019 UQ14)",N,20.59,0.7665,2.412,0.563,36.65,0.2631,1.37e+03,3.75,0.324,APO
,,3892310,"       (2019 UR14)",N,22.70,0.3127,1.809,1.244,14.38,0.4049,889,2.43,0.3,AMO
,,3892307,"       (2019 US14)",N,22.10,0.7240,1.891,0.522,7.50,0.379,950,2.6,0.0623,APO
,,3892773,"       (2019 UE15)",N,20.11,0.2983,1.836,1.288,28.03,0.3963,908,2.49,0.329,AMO
,,3893329,"       (2019 UJ15)",N,19.50,0.5599,2.299,1.012,26.38,0.2828,1.27e+03,3.49,0.0659,APO
,,54286247,"       (2019 UL130)",N,25.78,0.3219,0.9804,0.665,3.15,1.015,355,0.971,0.00297,ATE
,,54440306,"       (2019 UK176)",N,25.80,0.4782,1.61,0.840,20.39,0.4823,746,2.04,0.0196,APO
,,3892168,"       (2019 VA)",N,28.40,0.5522,2.159,0.967,2.03,0.3106,1.16e+03,3.17,0.000741,APO
,,3892184,"       (2019 VC)",N,28.80,0.2630,1.35,0.995,1.45,0.6285,573,1.57,0.00267,APO
,,3892193,"       (2019 VD)",N,27.40,0.6581,2.634,0.901,0.36,0.2305,1.56e+03,4.28,0.000918,APO
,,3892196,"       (2019 VH)",N,27.70,0.4964,1.942,0.978,5.42,0.3643,988,2.71,0.00109,APO
,,3892198,"       (2019 VJ)",N,24.70,0.3648,1.448,0.920,10.59,0.5658,636,1.74,0.0736,APO
,,3892199,"       (2019 VK)",N,24.63,0.5455,2.167,0.985,2.25,0.309,1.16e+03,3.19,0.000148,APO
,,3892268,"       (2019 VL)",N,24.60,0.1969,1.23,0.988,30.37,0.7227,498,1.36,0.0678,APO
,,3892269,"       (2019 VN)",N,24.90,0.5941,2.022,0.821,4.64,0.3428,1.05e+03,2.88,0.00813,APO
,,3892272,"       (2019 VR)",N,28.10,0.2464,1.078,0.813,12.15,0.8802,409,1.12,0.00126,APO
,,3892270,"       (2019 VS)",N,24.20,0.4748,1.49,0.783,1.83,0.5418,664,1.82,0.00981,APO
,,3892271,"       (2019 VT)",N,24.45,0.6143,0.8763,0.338,4.55,1.201,300,0.82,0.0246,ATE
,,3892275,"       (2019 VU)",N,27.30,0.4976,1.074,0.540,5.98,0.8856,406,1.11,0.00516,APO
,,3892280,"       (2019 VV)",N,25.33,0.2961,0.9393,0.661,0.32,1.083,333,0.91,0.00304,ATE
,,3892277,"       (2019 VW)",N,26.75,0.1482,0.8801,0.750,5.22,1.194,302,0.826,0.0101,ATE
,,3892279,"       (2019 VX)",N,25.29,0.6075,2.353,0.923,3.97,0.2731,1.32e+03,3.61,0.00862,APO
,,3892273,"       (2019 VY)",N,26.10,0.3917,1.434,0.872,3.20,0.5742,627,1.72,0.0141,APO
,,3892274,"       (2019 VZ)",N,26.74,0.2211,1.237,0.964,4.38,0.716,503,1.38,0.00107,APO
,,3892276,"       (2019 VA1)",N,27.50,0.3516,1.062,0.689,2.87,0.9004,400,1.09,0.000119,APO
,,3892308,"       (2019 VD1)",N,23.33,0.2632,1.435,1.057,19.68,0.5736,628,1.72,0.164,AMO
,,3892314,"       (2019 VE1)",N,19.00,0.6508,2.664,0.930,15.82,0.2267,1.59e+03,4.35,0.0534,APO
,,3892309,"       (2019 VF1)",N,23.00,0.5719,1.45,0.621,12.62,0.5643,638,1.75,0.00561,APO
,,3892315,"       (2019 VM1)",N,26.40,0.3083,1.464,1.013,8.46,0.5561,647,1.77,0.0232,APO
,,3892316,"       (2019 VO1)",N,21.99,0.3375,1.219,0.808,12.56,0.7322,492,1.35,0.00845,APO
,,3892318,"       (2019 VQ1)",N,23.10,0.7166,1.755,0.497,8.41,0.424,849,2.32,0.0237,APO
,,3892319,"       (2019 VR1)",N,27.00,0.6563,2.837,0.975,3.33,0.2063,1.75e+03,4.78,0.00376,APO
,,3892648,"       (2019 VW1)",N,25.70,0.5373,2.127,0.984,2.17,0.3178,1.13e+03,3.1,0.00479,APO
,,3892649,"       (2019 VX1)",N,22.00,0.6583,2.069,0.707,9.42,0.3312,1.09e+03,2.98,0.128,APO
,,3892650,"       (2019 VY1)",N,22.00,0.5879,1.926,0.794,7.55,0.3687,976,2.67,0.0782,APO
,,3892651,"       (2019 VZ1)",N,23.40,0.6672,1.62,0.539,29.69,0.4778,753,2.06,0.0847,APO
,,3892652,"       (2019 VA2)",N,28.50,0.1952,1.17,0.941,4.12,0.779,462,1.27,0.00491,APO
,,3892653,"       (2019 VD2)",Y,21.31,0.7355,1.972,0.522,33.49,0.3559,1.01e+03,2.77,0.0475,APO
,,3892654,"       (2019 VE2)",N,27.40,0.2979,1.422,0.999,5.16,0.5811,620,1.7,0.0157,APO
,,3892655,"       (2019 VG2)",N,19.80,0.8334,2.773,0.462,9.72,0.2135,1.69e+03,4.62,0.0974,APO
,,3892656,"       (2019 VH2)",N,28.80,0.4470,1.643,0.909,8.99,0.468,769,2.11,0.00677,APO
,,3892657,"       (2019 VJ2)",N,26.10,0.3319,0.8649,0.578,5.43,1.225,294,0.804,0.0238,ATE
,,3892658,"       (2019 VK2)",N,24.76,0.1805,1.223,1.002,15.14,0.7287,494,1.35,0.0263,APO
,,3892659,"       (2019 VM2)",N,26.90,0.2391,1.268,0.965,26.29,0.6904,521,1.43,0.00913,APO
,,3892660,"       (2019 VN2)",N,26.80,0.3170,1.499,1.023,1.51,0.5373,670,1.83,0.0399,AMO
,,3892678,"       (2019 VT2)",N,24.37,0.2148,1.035,0.813,9.26,0.9358,385,1.05,0.052,APO
,,3892679,"       (2019 VU2)",N,25.80,0.1687,0.9385,0.780,9.33,1.084,332,0.909,0.063,ATE
,,3892680,"       (2019 VV2)",N,24.90,0.2107,1.374,1.084,9.34,0.6123,588,1.61,0.11,AMO
,,3892681,"       (2019 VW2)",N,22.70,0.2628,1.12,0.825,21.81,0.8319,433,1.18,0.14,APO
,,3892682,"       (2019 VX2)",N,28.80,0.2734,1.26,0.915,1.67,0.697,517,1.41,0.00508,APO
,,3892683,"       (2019 VY2)",N,24.30,0.1703,1.309,1.086,26.76,0.658,547,1.5,0.0965,AMO
,,3892684,"       (2019 VZ2)",N,25.86,0.5642,2.341,1.020,8.54,0.2752,1.31e+03,3.58,0.0358,AMO
,,3892685,"       (2019 VA3)",N,24.40,0.3837,1.648,1.015,15.77,0.466,772,2.11,0.0816,APO
,,3892686,"       (2019 VB3)",N,28.40,0.1947,1.265,1.019,1.92,0.6924,520,1.42,0.0287,AMO
,,3892687,"       (2019 VC3)",N,26.51,0.5834,1.671,0.696,5.18,0.4564,789,2.16,0.00843,APO
,,3892689,"       (2019 VD3)",N,25.90,0.6045,2.45,0.969,1.68,0.2571,1.4e+03,3.83,0.00335,APO
,,3892688,"       (2019 VE3)",N,23.34,0.9001,1.171,0.117,2.53,0.7773,463,1.27,0.0182,APO
,,3892690,"       (2019 VF3)",N,25.80,0.5639,2.086,0.910,19.39,0.3271,1.1e+03,3.01,0.0189,APO
,,3892691,"       (2019 VG3)",N,27.90,0.6073,2.485,0.976,2.29,0.2516,1.43e+03,3.92,0.00143,APO
,,3892692,"       (2019 VH3)",N,23.86,0.6161,2.165,0.831,4.52,0.3093,1.16e+03,3.19,0.019,APO
,,3892693,"       (2019 VJ3)",N,23.73,0.4547,1.985,1.082,29.88,0.3524,1.02e+03,2.8,0.12,AMO
,,3892694,"       (2019 VK3)",N,25.50,0.6374,1.04,0.377,5.03,0.9291,387,1.06,0.0058,APO
,,3892695,"       (2019 VL3)",N,23.30,0.4392,1.097,0.615,28.05,0.8573,420,1.15,0.0984,APO
,,3892696,"       (2019 VM3)",N,25.00,0.4510,1.457,0.800,2.64,0.5601,643,1.76,0.0309,APO
,,3892697,"       (2019 VO3)",N,25.90,0.5161,0.6778,0.328,26.46,1.766,204,0.558,0.0351,ATE
,,3892698,"       (2019 VP3)",N,28.10,0.2746,1.173,0.851,11.93,0.7755,464,1.27,0.0154,APO
,,3892699,"       (2019 VQ3)",N,27.20,0.6108,2.622,1.020,7.98,0.2322,1.55e+03,4.25,0.0289,AMO
,,3892700,"       (2019 VR3)",N,26.46,0.4484,1.667,0.919,7.92,0.4581,786,2.15,0.0438,APO
,,3892701,"       (2019 VS3)",N,28.40,0.5416,2.189,1.003,1.09,0.3043,1.18e+03,3.24,0.0102,APO
,,3892702,"       (2019 VT3)",N,28.20,0.1318,1.04,0.903,7.81,0.9296,387,1.06,0.00403,APO
,,3892703,"       (2019 VU3)",N,27.00,0.3962,1.076,0.650,20.57,0.8832,408,1.12,0.0209,APO
,,3892704,"       (2019 VV3)",N,27.19,0.5794,2.316,0.974,4.04,0.2797,1.29e+03,3.52,0.0122,APO
,,3892705,"       (2019 VW3)",N,26.70,0.5745,2.455,1.045,8.14,0.2562,1.41e+03,3.85,0.0586,AMO
,,3892706,"       (2019 VX3)",N,26.70,0.6291,2.005,0.743,6.46,0.3473,1.04e+03,2.84,0.00833,APO
,,3892707,"       (2019 VY3)",N,22.70,0.0692,1.034,0.963,17.13,0.9369,384,1.05,0.0492,APO
,,3892708,"       (2019 VZ3)",N,25.05,0.1731,1.321,1.092,20.82,0.6493,554,1.52,0.107,AMO
,,3892709,"       (2019 VA4)",N,27.80,0.2434,0.8221,0.622,9.02,1.322,272,0.745,0.0283,ATE
,,3892710,"       (2019 VB4)",N,26.00,0.1023,1.119,1.005,6.36,0.8322,433,1.18,0.0564,APO
,,3892711,"       (2019 VC4)",N,25.60,0.5886,2.554,1.051,7.66,0.2415,1.49e+03,4.08,0.0786,AMO
,,3892740,"       (2019 VE4)",N,27.90,0.5924,2.435,0.992,0.56,0.2594,1.39e+03,3.8,0.00275,APO
,,3892741,"       (2019 VG4)",N,27.80,0.3293,1.19,0.798,14.66,0.7597,474,1.3,0.017,APO
